Gaia_DR3_Source,Gaia_DR2_Source,RA,Dec,Plx,e_Plx,pmRA,pmDE,e_pm,RUWE,Gmag,e_Gmag,bp_rp,e_bp_rp,RV,e_RV,RV_Gaia,e_RV_Gaia,RV_GES,e_RV_GES,RV_Dario,e_RV_Dario,Teff_TIC_model,Teff_Gaia_bprp,Source_Spec,Teff_Spec,logg_Spec,[Fe/H]_Spec,RV_Spec,Li_Spec,Vbroad_Spec,Prot,Prot_TESS,Member_Gaia,Member_CG,Member_Theia,Member_DJF,Member_Hunt,Member_Curtis,Binary_Astrom,Binary_Spec,Binary_Phot,d_Plx,d_pm,d_RV,d_CMD,Done,N_Sectors_Cycle1,N_Sectors_Cycle3,N_Sectors_Cycle5,LS_Power_Cycle1,LS_Period_Cycle1,LS_Power_Cycle1_rapid,LS_Period_Cycle1_rapid,LS_Power_Cycle1_slow,LS_Period_Cycle1_slow,LS_Power_Cycle3,LS_Period_Cycle3,LS_Power_Cycle3_rapid,LS_Period_Cycle3_rapid,LS_Power_Cycle3_slow,LS_Period_Cycle3_slow,LS_Power_Cycle5,LS_Period_Cycle5,LS_Power_Cycle5_rapid,LS_Period_Cycle5_rapid,LS_Power_Cycle5_slow,LS_Period_Cycle5_slow,Possible_Blend_Cycle1,Possible_Blend_Cycle3,Possible_Blend_Cycle5,Plx_Outlier,RV_Outlier,PM_Outlier,Power_Final,Prot_Final,Class,Binary_Candidate,Dario_Class
5340147901059140480,5340147901059140480,166.88476398116,-58.75949058179,2.0685,0.0305,-10.874,4.887,0.043863424398922615,0.986,15.646494,0.002831,1.748038,0.011405123103237422,nan,nan,nan,nan,nan,nan,nan,nan,4065.2915790459256,4126.1,...,nan,nan,nan,nan,nan,nan,6.47189998626709,nan,1,1,1,1,1,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.02721660041827726,6.284261629778391,0.007251006323739436,1.342181218672035,0.02721660041827726,6.284261629778391,0.08447444652836433,3.362849710545571,0.006072194493015996,1.6632960196585551,0.08447444652836433,3.362849710545571,0.041956511679705454,6.392740976193917,0.001480400824059744,2.782598723844949,0.041956511679705454,6.392740976193917,0,0,0,0.0,0.0,0.0,0.041956511679705454,6.338501302986154,2.0,0.0,1.0
5340147969734084864,5340147969734084864,166.85120768998,-58.77326741735,1.9053,0.1613,-10.425,5.53,0.22151523649627355,1.122,18.533846,0.003274,2.930653,0.06834790170883082,nan,nan,nan,nan,nan,nan,nan,nan,3209.3164057381973,3200.0,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5340148072857787392,5340148072857787392,166.84307590608,-58.76060750739,2.0513,0.1485,-10.419,5.459,0.21088859618291358,1.06,18.332281,0.003343,2.959951,0.05401177172617095,nan,nan,nan,nan,nan,nan,nan,nan,3203.452458739708,3432.0,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5340148171605016320,5340148171605016320,166.82553839037,-58.74235799067,2.1263,0.3068,-10.397,4.841,0.40690170803278775,1.046,19.332989,0.004454,3.1677,0.10756289412246214,nan,nan,nan,nan,nan,nan,nan,nan,3215.4690650384055,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5340148244656568576,5340148244656568576,166.92390438994,-58.75670514052,1.1829,0.2601,-10.146,2.533,0.39598232283777524,8.934,8.423065,0.002804,0.028817,0.004773804562400937,nan,nan,3.15,0.44,nan,nan,nan,nan,10014.570643587014,10394.4,...,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0,1,0,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.12398035759842282,3.1189105339133762,0.038796354297770376,2.404493415312189,0.12398035759842282,3.1189105339133762,nan,nan,nan,nan,nan,nan,0.0034260679408481508,5.581100314019029,0.0012704797297089245,2.996812694680618,0.0034260679408481508,5.581100314019029,0,0,0,1.0,0.0,1.0,0.0,nan,0.0,1.0,-1.0
5340148278972112896,5340148278972112896,166.89098236898,-58.75124377234,2.0633,0.0234,-10.673,4.204,0.04548626166217664,0.897,13.785515,0.002814,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,0,1,0,0,0,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.09496241089376033,7.132755708223453,0.013296557076336488,2.8049120300559105,0.09496241089376033,7.132755708223453,0.17065211658190707,3.3551845396329516,0.009181958947427338,2.7889557794845294,0.17065211658190707,3.3551845396329516,0.018986188101773882,6.948008047917885,0.0011591279129810458,2.7510301372180717,0.018986188101773882,6.948008047917885,0,0,0,0.0,0.0,0.0,0.17065211658190707,6.948008047917885,1.0,0.0,-1.0
5340148309039761280,5340148309039761280,166.90911657016,-58.74569714271,2.077,0.0339,-10.317,5.168,0.04883646178829912,1.009,15.799604,0.0028,2.011857,0.006128397017165255,nan,nan,nan,nan,nan,nan,nan,nan,3868.686965302373,4070.2,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.02046797919079192,2.7074348889493316,0.02046797919079192,2.7074348889493316,0.01782260542663522,6.313008163868132,0.010362994954368713,4.751722121773223,0.004060375445402812,1.7995364995832013,0.010362994954368713,4.751722121773223,0.0008666933867332145,6.97979080331095,0.0007924167991905186,0.5236057281394925,0.0008666933867332145,6.97979080331095,0,0,0,0.0,0.0,0.0,0.02046797919079192,5.083295949835943,2.0,0.0,-1.0
5340148416455302912,5340148416455302912,166.91163619378,-58.73749142447,1.9539,0.0944,-10.119,4.757,0.1273106437027164,0.974,17.760324,0.002982,2.411022,0.027784757134083432,nan,nan,nan,nan,nan,nan,nan,nan,3593.0674607872797,3596.2,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5340148760053027840,5340148760053027840,166.79414387979,-58.76157293974,2.0994,0.0169,-10.887,4.891,0.024758836806279896,0.816,10.355484,0.002775,0.188298,0.004729006766753459,nan,nan,6.16,0.74,nan,nan,nan,nan,8528.40220379118,8650.2,...,nan,nan,nan,nan,nan,nan,nan,nan,0,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.06414532378527167,3.3551845396329516,0.017826751638120704,2.763614365291374,0.06414532378527167,3.3551845396329516,0.027262843947908483,6.363631375567891,0.007014074116183334,1.276462703205622,0.027262843947908483,6.363631375567891,0.0021017046785446174,0.18328330259342598,0.0021017046785446174,0.18328330259342598,0.0008974189576336683,5.498927893880414,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5340148794412279296,5340148794412279296,166.78435325743,-58.74416123083,2.0927,0.0271,-9.994,5.239,0.04031128874149275,0.966,15.371624,0.00278,1.435612,0.005828432465080126,nan,nan,nan,nan,nan,nan,nan,nan,4459.494450903821,4494.2,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,1,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.027679400373828288,12.504169178751319,0.008886286819065914,0.9784782757791932,0.027679400373828288,12.504169178751319,0.00795305387355658,9.400998904166332,0.004677620401128876,2.9628138502386028,0.00795305387355658,9.400998904166332,0.000878315079777597,3.6424541484981736,0.0007918047372028995,0.13438182942015742,0.000878315079777597,3.6424541484981736,0,0,0,0.0,0.0,0.0,0.027679400373828288,12.504169178751319,3.0,0.0,-1.0
5340148828727324800,5340148828727324800,166.7678338846,-58.76151977607,2.1507,0.0635,-10.285,4.763,0.09202173656261872,1.066,16.980017,0.002885,2.054376,0.014464648561233695,nan,nan,nan,nan,nan,nan,nan,nan,3842.663409692188,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.657513241443309,0.18328330259342598,0.657513241443309,0.18328330259342598,0.0010304290780084682,3.209157271045165,0.764410738437137,0.18328330259342598,0.764410738437137,0.18328330259342598,0.00392553991033746,5.3503903039014284,0.6790020384319173,0.18328330259342598,0.6790020384319173,0.18328330259342598,0.00023076865683580022,3.4720191558770743,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5340148893155870720,5340148893155870720,166.80010127613,-58.73662792456,1.7999,0.1374,-10.712,5.608,0.19548913013259842,1.177,18.062449,0.003171,2.432652,0.03310784861630245,nan,nan,nan,nan,nan,nan,nan,nan,3574.405951609243,3469.7,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5340148927515092352,5340148927515092352,166.79956311735,-58.72542302055,2.1219,0.0917,-9.756,5.649,0.13013838787997953,2.571,16.051744,0.003287,1.860733,0.012431798783764157,nan,nan,nan,nan,nan,nan,nan,nan,3970.5202718797946,5014.8,...,nan,nan,nan,nan,nan,nan,0.8373000025749207,nan,1,1,1,1,1,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.11999732323121563,0.8378379183692428,0.11999732323121563,0.8378379183692428,0.01772099799509131,12.633234311187666,0.006181228213747556,0.8349749403683362,0.006181228213747556,0.8349749403683362,0.005561699525064919,4.730084965854382,0.007841745068972167,0.8359281777045814,0.007841745068972167,0.8359281777045814,0.00043569587919059895,12.880669832937016,0,0,0,0.0,0.0,0.0,0.11999732323121563,0.8364064293687895,2.0,1.0,1.0
5340149000570786560,5340149000570786560,166.78423686114,-58.71633965193,2.0226,0.0274,-10.829,5.89,0.03959797974644667,1.033,8.351841,0.002784,0.052006,0.004743216208439164,nan,nan,4.35,2.4,nan,nan,nan,nan,9712.182781408748,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.05941235656731505,6.0866678592256935,0.030173756100203186,2.0541935868366306,0.05941235656731505,6.0866678592256935,0.04609450727126992,5.881849431788642,0.03255485554800986,0.6877561316232943,0.04609450727126992,5.881849431788642,0.005679179342855108,6.799005133216104,0.0022470393603217557,2.959435252821123,0.005679179342855108,6.799005133216104,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5340149034930385664,5340149034930385664,166.73587698273,-58.75035796011,2.1218,0.0151,-11.188,5.618,0.022671568097509268,0.934,12.803027,0.002777,0.759928,0.00502081517285789,nan,nan,3.45,2.97,nan,nan,nan,nan,6097.090333800754,6083.9,...,nan,nan,nan,nan,nan,nan,4.946199893951416,nan,1,1,1,1,1,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.262617684169428,4.21522812278478,0.012572958821474502,1.2519420673180672,0.262617684169428,4.21522812278478,0.04661379193761208,0.3552437518035653,0.04661379193761208,0.3552437518035653,0.03970393491728013,4.196033913656208,0.017916821287627133,0.3773889553203533,0.017916821287627133,0.3773889553203533,0.0093369341542781,4.708546335586719,0,0,0,0.0,0.0,0.0,0.262617684169428,4.21522812278478,1.0,0.0,3.0
5340149099313773312,5340149099313773312,166.70421613073,-58.73581049477,2.1458,0.0149,-10.69,5.893,0.022671568097509268,0.917,12.854039,0.002769,0.773105,0.00501938293020168,nan,nan,4.63,4.36,nan,nan,nan,nan,6052.395410300043,5916.8,...,nan,nan,nan,nan,nan,nan,4.467100143432617,nan,1,1,1,1,1,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.04654896006395405,5.6322771267058425,0.02965398951878019,2.996812694680618,0.04654896006395405,5.6322771267058425,0.056052008955390524,4.200824256452466,0.019620255975351386,2.230072851077805,0.056052008955390524,4.200824256452466,0.009617047982636047,4.332251328757911,0.0017716361449152886,2.214858115930168,0.009617047982636047,4.332251328757911,0,0,0,0.0,0.0,0.0,0.056052008955390524,4.266537792605188,2.0,0.0,3.0
5340149138009673600,5340149138009673600,166.71392667328,-58.71602845496,2.0663,0.0223,-9.975,5.767,0.032557641192199414,1.025,14.92045,0.00281,1.267709,0.0058500332477687675,nan,nan,6.11,5.79,nan,nan,nan,nan,4758.653361475178,4736.7,...,nan,nan,nan,nan,nan,nan,nan,nan,0,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.12591708987787215,1.3653500410334083,0.12591708987787215,1.3653500410334083,0.10775666259852551,4.101365959349815,0.13684878772124293,2.0518511200134344,0.13684878772124293,2.0518511200134344,0.09594159596797498,4.068739255355693,0.09319972200926144,1.3637930859374208,0.09319972200926144,1.3637930859374208,0.07273669025679971,4.09201743837517,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5340149202392815232,5340149202392815232,166.75422633671,-58.71220977961,2.0475,0.02,-10.626,4.828,0.03114482300479487,0.943,9.582178,0.002767,0.197928,0.004728624430000759,nan,nan,0.19,2.1,nan,nan,nan,nan,8469.04797665585,9590.5,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.1292237322229059,19.159341390433163,0.016171572187073373,1.5981819845502954,0.1292237322229059,19.159341390433163,0.1219950403422746,9.178421789535532,0.028453946881032414,2.082512655416229,0.1219950403422746,9.178421789535532,0.002815641240458344,1.3529439996171244,0.002815641240458344,1.3529439996171244,0.00176817882417033,5.762281656649437,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5340149206729221760,5340149206729221760,166.74121389613,-58.69928124528,2.0889,0.0167,-10.968,5.092,0.02545584412271571,1.015,14.210431,0.002807,1.056047,0.005540478769925935,nan,nan,2.63,4.75,nan,nan,nan,nan,5227.440263726365,5141.8,...,nan,nan,nan,nan,nan,nan,7.490300178527832,nan,1,1,1,1,1,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.11756798916960333,7.716999312120918,0.020776522515746135,1.1598028399844922,0.11756798916960333,7.716999312120918,0.3081661806741106,7.814464425724467,0.013113302641282475,2.7198196962530465,0.3081661806741106,7.814464425724467,0.031412944785906886,3.8038552403742716,0.005356484628793637,2.182248013726403,0.031412944785906886,3.8038552403742716,0,0,0,0.0,0.0,0.0,0.3081661806741106,7.716999312120918,1.0,0.0,3.0
5340149241088915712,5340149241088915712,166.71335682701,-58.70676732672,2.0715,0.0239,-10.812,5.577,0.03535533905932738,0.924,8.61242,0.0028,0.039635,0.004735433454289058,nan,nan,nan,nan,nan,nan,nan,nan,9868.339701381608,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,1,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.12944213108946756,1.3653500410334083,0.12944213108946756,1.3653500410334083,0.10692117147785087,4.106048225814401,0.1354896652596993,2.0518511200134344,0.1354896652596993,2.0518511200134344,0.0994417016892502,4.068739255355693,0.12931112158014202,1.3637930859374208,0.12931112158014202,1.3637930859374208,0.10003092358849855,4.115428801176068,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5340149241088926720,5340149241088926720,166.72809902197,-58.70784647833,2.0526,0.024,-10.506,5.616,0.03606937759374287,0.982,15.244215,0.003034,1.401472,0.010182779679439204,nan,nan,nan,nan,nan,nan,nan,nan,4515.371587982797,4527.2,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.12952906854342283,1.3653500410334083,0.12952906854342283,1.3653500410334083,0.10543122604863854,4.106048225814401,0.13815437704405809,2.049511324384839,0.13815437704405809,2.049511324384839,0.09456458401437311,4.068739255355693,0.1273774579350455,1.3653500410334083,0.1273774579350455,1.3653500410334083,0.09615089825900326,4.115428801176068,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5340149275448709760,5340149275448709760,166.71182312131,-58.68502759119,2.0652,0.0293,-10.737,4.6,0.04172529209005013,1.099,15.266774,0.002788,1.419777,0.008487999823279923,nan,nan,nan,nan,nan,nan,nan,nan,4485.097533309678,4590.4,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.26117386285761995,5.690412184132272,0.025952220978744427,2.8468268203993334,0.26117386285761995,5.690412184132272,0.2654932081216238,4.623368128806063,0.09606357060910693,2.8274042638390706,0.2654932081216238,4.623368128806063,0.1967911146531505,4.973612772193956,0.01587288317927512,2.959435252821123,0.1967911146531505,4.973612772193956,0,0,0,0.0,0.0,0.0,0.2654932081216238,4.973612772193956,1.0,0.0,-1.0
5340149309808437888,5340149309808437888,166.80076292725,-58.71994335177,2.0554,0.0167,-10.252,5.365,0.024758836806279896,0.878,11.431499,0.002773,0.527765,0.004749202038237582,nan,nan,6.51,2.45,nan,nan,nan,nan,6963.663703413145,6994.2,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,1,2,0.026535985043339705,3.3057850273287634,0.01557611595470065,0.8378379183692428,0.026535985043339705,3.3057850273287634,0.01403477514690053,11.361374593039084,0.008807159001124784,0.6877561316232943,0.01403477514690053,11.361374593039084,0.0016256043761331542,0.8387944241838473,0.0016256043761331542,0.8387944241838473,0.0009243159288035007,8.981586726943311,0,0,0,0.0,0.0,0.0,0.01403477514690053,11.361374593039084,3.0,0.0,-1.0
5340149374214324096,5340149374214324096,166.77746236363,-58.70217546179,1.992,0.0902,-10.316,5.848,0.1251758762701504,1.103,17.488586,0.002908,2.498573,0.025937107799444407,nan,nan,nan,nan,nan,nan,nan,nan,3515.5578426292577,3478.5,...,nan,nan,nan,nan,nan,nan,nan,nan,1,0,1,1,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5340149447203569536,5340149447203569536,166.811994521,-58.69304805965,2.2763,0.3354,-10.378,6.04,0.4384803302315852,1.01,19.662529,0.004611,2.598803,0.14826488918149167,nan,nan,nan,nan,nan,nan,nan,nan,3423.7980035627616,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
